,All vehicles,Commercial vehicles,Current account balance (Percent of GDP),Current account balance (U.S. dollars),Employment (Persons),Export volume of goods and services (Percent change),Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar),"Gross domestic product per capita, current prices (U.S. dollars)","Gross domestic product, constant prices (Percent change)","Gross domestic product, current prices (U.S. dollars)","Gross domestic product, deflator (Index)",Gross national savings (Percent of GDP),Import volume of goods and services (Percent change),"Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Investment (Percent of GDP),Output gap in percent of potential GDP (Percent of potential GDP),Passengers Cars,Population (Persons),Trade volume of goods and services (Percent change),Unemployment rate (Percent of total labor force),country,year
498,487176.0,44291.0,15.359000000000002,29.736,,-3.852,489.962,7144.422,6.2989999999999995,193.614,109.057,38.768,3.32,92.708,2.0269999999999997,23.41,,442885.0,27.1,,3.225,malaysia,2007
499,548115.0,50656.0,17.067999999999998,39.439,,-7.3,523.711,8372.186,4.832,231.072,120.387,38.525999999999996,-3.9,97.742,5.428999999999999,21.458000000000002,,497459.0,27.6,,3.325,malaysia,2008
500,536905.0,50563.0,15.533,31.42,,-10.467,519.702,7203.344,-1.5130000000000001,202.28400000000002,113.17299999999999,33.368,-21.901999999999997,98.325,0.597,17.836,,486342.0,28.081999999999997,,3.675,malaysia,2009
501,605156.0,61562.0,10.934000000000001,27.066999999999997,,7.744,565.112,8658.666,7.425,247.53900000000002,117.834,34.231,16.541,100.01700000000001,1.72,23.296,,543594.0,28.589000000000002,,3.3,malaysia,2010
502,600123.0,65010.0,11.569,33.474000000000004,,6.242999999999999,606.701,9955.793,5.188,289.336,124.38799999999999,34.811,5.857,103.19200000000001,3.174,23.241,,535113.0,29.061999999999998,,3.05,malaysia,2011
503,627753.0,75564.0,5.784,17.64,,-6.419,652.453,10331.327,5.644,304.957,125.27,31.71,-0.95,104.90799999999999,1.6640000000000001,25.925,,552189.0,29.518,,3.025,malaysia,2012
512,295266.0,25538.0,-7.595,-18.265,4.369,2.503,287.282,21717.433999999997,2.28,240.493,100.0,13.81,-1.479,100.0,3.545,21.405,2.767,269728.0,11.074000000000002,,9.853,greece,2005
513,294060.0,26391.0,-11.297,-29.593000000000004,4.452,4.314,312.427,23573.938,5.511,261.95599999999996,102.42200000000001,13.35,11.112,103.196,3.196,24.647,6.9639999999999995,267669.0,11.112,,8.891,greece,2006
514,306875.0,27130.0,-14.597999999999999,-44.651,4.51,7.117999999999999,332.082,27447.705,3.536,305.871,105.818,12.123,14.5,106.18299999999999,2.895,26.721,10.041,279745.0,11.144,,8.276,greece,2007
515,292865.0,25570.0,-15.022,-51.553999999999995,4.559,1.662,337.87199999999996,30691.609,-0.214,343.2,110.815,8.991,0.898,110.59299999999999,4.1530000000000005,24.011999999999997,9.908,267295.0,11.182,,7.654,greece,2008
516,237118.0,17388.0,-11.187000000000001,-36.006,4.5089999999999995,-19.419,329.76300000000003,28760.543999999998,-3.136,321.849,113.36399999999999,7.388,-20.208,111.931,1.21,18.575,7.263999999999999,219730.0,11.190999999999999,,9.461,greece,2009
517,153842.0,12341.0,-10.289000000000001,-30.33,4.388999999999999,5.187,317.29200000000003,26357.676,-4.9430000000000005,294.77099999999996,114.65,7.246,-6.169,117.20700000000001,4.713,17.535,3.237,141501.0,11.184000000000001,,12.530999999999999,greece,2010
518,104682.0,7002.0,-9.86,-28.609,4.091,0.32799999999999996,300.834,26084.904,-7.105,290.153,115.852,6.249,-7.3420000000000005,121.11,3.33,16.109,-2.6510000000000002,97680.0,11.123,,17.653,greece,2011
519,62518.0,4036.0,-2.484,-6.175,3.763,-0.026000000000000002,284.863,22346.584,-6.979,248.562,115.475,11.2,-14.390999999999998,122.928,1.5019999999999998,13.685,-8.386000000000001,58482.0,11.123,,24.238000000000003,greece,2012
520,8000.0,5000.0,-12.395999999999999,-0.784,,7.23,18.506,1159.792,4.282,6.321000000000001,92.396,13.49,8.5,87.508,9.599,25.885,,3000.0,5.45,,5.559,nicaragua,2005
521,10000.0,4000.0,-12.605,-0.855,,31.598000000000003,19.867,1203.677,4.152,6.7860000000000005,100.0,13.859000000000002,16.692999999999998,95.506,9.14,26.464000000000002,,6000.0,5.638,,5.193,nicaragua,2006
522,10000.0,4000.0,-16.504,-1.2309999999999999,,7.995,21.474,1306.618,5.287999999999999,7.457999999999999,109.59899999999999,13.181,15.569,106.133,11.127,29.685,,6000.0,5.707999999999999,,5.935,nicaragua,2007
523,10000.0,4000.0,-17.727,-1.505,,9.865,22.52,1469.4089999999999,2.852,8.491,127.396,13.334000000000001,10.413,127.175,19.826,31.061,,6000.0,5.779,,6.062,nicaragua,2008
524,5000.0,1000.0,-9.25,-0.775,,1.9569999999999999,22.065,1432.24,-2.759,8.379,135.763,12.719000000000001,-6.728,131.864,3.687,21.969,,4000.0,5.85,,8.158,nicaragua,2009
525,6000.0,3000.0,-9.587,-0.857,,13.004000000000001,23.072,1509.037,3.302,8.937999999999999,147.172,10.417,11.94,139.05700000000002,5.455,20.004,,3000.0,5.922999999999999,,7.829,nicaragua,2010
526,6000.0,3000.0,-12.795,-1.2670000000000001,,13.21,24.888,1650.6889999999999,5.691,9.899,161.92,10.613,15.715,150.296,8.082,23.406999999999996,,3000.0,5.997000000000001,,5.93,nicaragua,2011
527,8000.0,5000.0,-12.724,-1.355,,11.067,26.59,1753.398,4.953,10.645,174.215,10.559000000000001,8.804,161.108,7.194,23.284000000000002,,3000.0,6.071000000000001,,5.912000000000001,nicaragua,2012
536,1714644.0,345462.0,1.585,13.985,,9.391,1963.385,4763.916,3.157,882.044,240.123,17.791,5.356,16324036146421.7,6.87,16.206,,1369182.0,185.15099999999998,,9.833,brazil,2005
537,1927738.0,371518.0,1.252,13.642000000000001,,3.341,2103.756,5814.475,3.955,1089.255,254.895,18.008,16.146,17006987205724.1,4.184,16.756,,1556220.0,187.335,,9.982999999999999,brazil,2006
538,2462728.0,487210.0,0.113,1.551,,5.482,2291.384,7214.354,6.096,1366.8529999999998,269.843,18.441,22.004,17626272098499.1,3.641,18.328,,1975518.0,189.463,,9.275,brazil,2007
539,2820350.0,627073.0,-1.705,-28.191999999999997,,-2.464,2457.105,8633.224,5.169,1653.539,292.334,18.989,17.625,18627144404695.5,5.678,20.694000000000003,,2193277.0,191.532,,7.892,brazil,2008
540,3141240.0,666476.0,-1.4980000000000002,-24.302,,-10.755,2467.638,8382.131,-0.32799999999999996,1622.3110000000001,313.339,16.34,-17.538,19537658456154.2,4.888,17.838,,2474764.0,193.544,,8.083,brazil,2009
541,3515066.0,870360.0,-2.206,-47.273,,9.501,2685.96,10961.265,7.534,2142.905,339.12199999999996,18.033,38.183,20522171165156.5,5.039,20.239,,2644706.0,195.498,,6.742000000000001,brazil,2010
542,3633253.0,986003.0,-2.12,-52.473,,2.925,2816.3179999999998,12536.341,2.733,2474.636,362.754,17.605999999999998,8.873,21884097039589.6,6.636,19.726,,2647250.0,197.39700000000002,,5.983,brazil,2011
543,3802071.0,950531.0,-2.4130000000000003,-54.248999999999995,,-0.33799999999999997,2896.461,11281.483,1.032,2247.745,380.63599999999997,15.109000000000002,-2.279,23066633284567.2,5.404,17.523,,2851540.0,199.24200000000002,,5.483,brazil,2012
552,23000.0,15000.0,16.802,7.482,,0.6509999999999999,87.949,54228.833,7.492999999999999,44.53,130.543,53.348,62.138000000000005,168.601,8.852,36.546,,8000.0,0.821,,,qatar,2005
553,38000.0,8000.0,15.536,9.459,,11.081,114.376,62920.64599999999,26.17,60.882,141.458,57.428999999999995,52.528999999999996,188.524,11.817,41.891999999999996,,30000.0,0.968,,,qatar,2006
554,38000.0,8000.0,14.374,11.458,,18.473,138.537,69166.724,17.985,79.712,156.976,60.562,33.654,214.232,13.636,46.188,,30000.0,1.1520000000000001,,,qatar,2007
555,55000.0,15000.0,23.072,26.595,,14.06,166.205,74189.115,17.663,115.27,192.924,65.238,13.363,246.795,15.2,42.167,,40000.0,1.554,,,qatar,2008
556,35000.0,20000.0,6.5329999999999995,6.388999999999999,,6.455,187.49200000000002,59935.45,11.958,97.79799999999999,146.2,48.001999999999995,-1.972,234.584,-4.948,41.468999999999994,,15000.0,1.632,,,qatar,2009
557,42000.0,12000.0,19.143,23.951999999999998,,24.215999999999998,221.53599999999997,76413.196,16.732,125.12200000000001,160.237,48.231,-14.844000000000001,229.014,-2.374,29.212,,30000.0,1.6369999999999998,,,qatar,2010
558,60000.0,15000.0,30.611,51.978,,18.395,255.55200000000002,99431.459,13.020999999999999,169.805,192.405,60.358999999999995,18.078,233.299,1.871,29.749000000000002,,45000.0,1.7080000000000002,,,qatar,2011
559,80000.0,20000.0,32.658,62.031000000000006,,15.755,276.068,103417.536,6.122999999999999,189.945,202.808,61.93600000000001,17.292,237.797,1.9280000000000002,28.893,,60000.0,1.837,,,qatar,2012
560,23346.0,9115.0,1.558,1.159,,14.447000000000001,185.09900000000002,2732.9829999999997,6.285,74.389,89.48899999999999,17.445999999999998,10.41,88.458,1.618,15.888,,14231.0,27.219,,9.577,peru,2005
561,32876.0,12815.0,3.325,2.912,,0.687,205.15099999999998,3168.302,7.529,87.572,97.318,22.019000000000002,15.452,90.228,2.001,18.692999999999998,,20061.0,27.64,,8.542,peru,2006
562,51017.0,22587.0,1.4880000000000002,1.521,,3.373,228.551,3621.0809999999997,8.517999999999999,102.19,100.0,23.755,20.679000000000002,91.833,1.7790000000000001,22.267,,28430.0,28.221,,8.419,peru,2007
563,92539.0,37227.0,-4.3469999999999995,-5.2860000000000005,,6.412000000000001,254.34099999999998,4243.804,9.142999999999999,121.616,101.945,23.121,24.596999999999998,97.148,5.787999999999999,27.468000000000004,,55312.0,28.656999999999996,,8.377,peru,2008
564,76932.0,28157.0,-0.507,-0.614,,-0.054000000000000006,258.962,4165.454000000001,1.0490000000000002,121.22,103.537,20.35,-17.226,100.0,2.935,20.857,,48775.0,29.101,,8.387,peru,2009
565,120800.0,46942.0,-2.385,-3.5439999999999996,,1.4,284.278,5027.087,8.451,148.558,109.758,22.789,27.156999999999996,101.53,1.53,25.175,,73858.0,29.552,,7.88,peru,2010
566,150037.0,56982.0,-1.8619999999999999,-3.177,,6.567,308.865,5684.9490000000005,6.4510000000000005,170.602,115.429,23.871,13.864,104.95100000000001,3.37,25.733,,93055.0,30.009,,7.727,peru,2011
567,168500.0,71800.0,-3.26,-6.281000000000001,,2.2640000000000002,333.12,6322.62,5.9510000000000005,192.673,117.835,23.455,11.004000000000001,108.787,3.655,26.714000000000002,,96700.0,30.474,,6.797999999999999,peru,2012
576,4000.0,100.0,5.093,0.875,,3.4219999999999997,27.479,3418.349,13.04,17.174,100.0,,-9.058,234.058,10.708,,,3900.0,5.024,,,turkmenistan,2005
577,4300.0,100.0,15.664000000000001,3.3510000000000004,,1.405,31.429000000000002,4191.145,10.967,21.393,112.258,,-15.257,253.15099999999998,8.157,,,4200.0,5.104,,,turkmenistan,2006
578,4420.0,120.0,15.548,4.037,,8.99,35.833,5006.076,11.057,25.962,122.667,,27.171,268.996,6.2589999999999995,,,4300.0,5.186,,,turkmenistan,2007
579,5200.0,200.0,16.547,3.56,,-8.346,41.925,4083.585,14.747,21.516,195.86599999999999,,51.227,308.105,14.539000000000001,,,5000.0,5.269,,,turkmenistan,2008
580,5200.0,200.0,-14.749,-2.9810000000000003,,-45.313,44.833999999999996,3776.0429999999997,6.132999999999999,20.214000000000002,214.918,,59.107,299.872,-2.6719999999999997,,,5000.0,5.353,,,turkmenistan,2009
581,5200.0,200.0,-10.604000000000001,-2.349,,27.607,49.538000000000004,4072.1009999999997,9.16,22.148000000000003,215.718,,-11.585999999999999,313.215,4.45,,,5000.0,5.439,,,turkmenistan,2010
582,5200.0,200.0,1.992,0.5820000000000001,,20.951999999999998,58.013999999999996,5290.142,14.742,29.233,248.146,,20.005,329.744,5.277,,,5000.0,5.526,,,turkmenistan,2011
583,5200.0,200.0,0.044000000000000004,0.015,,11.515,65.582,6263.210999999999,11.050999999999998,35.164,268.788,,25.698,347.265,5.314,,,5000.0,5.614,,,turkmenistan,2012
592,3000.0,1000.0,-10.041,-2.6630000000000003,,-4.05,100.633,751.416,0.428,26.525,82.512,13.095,63.044,86.375,8.488999999999999,23.136,,2000.0,35.3,,17.01,sudan,2005
593,3000.0,1000.0,-8.845,-3.168,,25.663,112.97,989.068,8.913,35.821999999999996,91.20200000000001,15.613,15.898,92.594,7.2,24.458000000000002,,2000.0,36.218,,17.493,sudan,2006
594,4500.0,2000.0,-5.989,-2.7489999999999997,,32.577,125.82799999999999,1235.1889999999999,8.494,45.898999999999994,100.0,17.583,1.202,100.0,7.999,23.572,,2500.0,37.159,,16.77,sudan,2007
595,5000.0,2000.0,-1.57,-0.856,,-4.663,132.19899999999998,1430.2079999999999,3.042,54.528,119.527,19.525,-9.618,114.28399999999999,14.284,21.095,,3000.0,38.126,,16.04,sudan,2008
596,12000.0,5000.0,-9.63,-5.118,,4.207,139.445,1358.734,4.686,53.148999999999994,122.545,11.418,1.551,127.149,11.257,21.048000000000002,,7000.0,39.117,,14.894,sudan,2009
597,3500.0,1500.0,-2.0540000000000003,-1.348,,4.45,145.4,1635.3770000000002,3.012,65.634,147.192,18.037,2.372,143.666,12.99,20.090999999999998,,2000.0,40.134,,13.732999999999999,sudan,2010
598,3800.0,1800.0,-0.428,-0.28800000000000003,,-36.687,146.689,2061.364,-1.1540000000000001,67.327,176.637,18.642,-19.992,169.66099999999997,18.094,19.07,,2000.0,32.661,,12.033,sudan,2011
599,3500.0,1500.0,-9.245,-5.8389999999999995,,-57.198,145.219,1884.8629999999998,-2.7489999999999997,63.163000000000004,228.31,9.46,3.7119999999999997,229.975,35.55,18.705,,2000.0,33.51,,14.8,sudan,2012
608,25000.0,15000.0,-4.9910000000000005,-0.772,,18.297,30.741999999999997,4790.526,7.191,15.465,110.13799999999999,13.367,6.65,119.43700000000001,2.8680000000000003,18.358,,10000.0,3.228,,10.327,panama,2005
609,30000.0,15000.0,-3.173,-0.544,,11.965,34.388000000000005,5218.396,8.527999999999999,17.137,112.458,16.287,5.2139999999999995,122.37200000000001,2.458,19.46,,15000.0,3.284,,9.111,panama,2006
610,26000.0,4000.0,-8.038,-1.591,,9.499,39.579,5920.803000000001,12.113,19.794,115.85799999999999,16.089000000000002,33.668,127.47399999999999,4.169,24.127,,22000.0,3.343,,6.7829999999999995,panama,2007
611,35000.0,5000.0,-10.924000000000001,-2.513,,16.214000000000002,44.43899999999999,6758.731,10.117,23.002,122.265,16.706,16.808,138.639,8.759,27.629,,30000.0,3.403,,5.849,panama,2008
612,33000.0,8000.0,-0.674,-0.163,,16.82,46.503,6974.418000000001,3.8560000000000003,24.163,123.669,24.925,-6.532,141.981,2.411,25.6,,25000.0,3.465,,6.932,panama,2009
613,38000.0,8000.0,-11.370999999999999,-3.076,,-8.627,50.57899999999999,7670.541,7.452000000000001,27.053,128.858,14.159,10.11,146.935,3.49,25.531,,30000.0,3.5269999999999997,,6.846,panama,2010
614,44000.0,9000.0,-15.943,-4.993,,11.782,57.23,8723.443000000001,10.860999999999999,31.32,134.569,11.257,27.47,155.569,5.876,27.2,,35000.0,3.59,,4.66,panama,2011
615,48000.0,8000.0,-10.619000000000002,-3.8160000000000003,,24.824,64.546,9832.676,10.795,35.938,139.365,18.009,5.6129999999999995,164.43400000000003,5.6979999999999995,28.629,,40000.0,3.655,,4.248,panama,2012
616,1400.0,400.0,1.9980000000000002,0.163,,,38.453,323.42,3.4789999999999996,8.18,118.41799999999999,28.746,,92.34700000000001,4.539,26.749000000000002,,1000.0,25.291999999999998,,,nepal,2005
617,1300.0,300.0,2.128,0.192,,,40.968,352.801,3.365,9.044,127.134,28.593000000000004,,99.7,7.962999999999999,26.465,,1000.0,25.634,,,nepal,2006
618,2500.0,500.0,-0.134,-0.013999999999999999,,,43.493,397.86800000000005,3.412,10.325,136.8,30.079,,105.884,6.202999999999999,30.213,,2000.0,25.95,,,nepal,2007
619,1900.0,400.0,2.74,0.344,,,47.053999999999995,477.92800000000005,6.105,12.545,144.488,30.682,,112.965,6.687,27.941999999999997,,1500.0,26.249000000000002,,,nepal,2008
620,2200.0,200.0,4.169,0.536,,,49.56,484.272,4.533,12.855,167.47299999999998,35.717,,127.223,12.622,31.549,,2000.0,26.545,,,nepal,2009
621,1150.0,150.0,-2.362,-0.37799999999999995,,,52.582,596.058,4.816,16.002,192.84,34.629,,139.339,9.523,36.991,,1000.0,26.846,,,nepal,2010
622,3140.0,140.0,-0.951,-0.18100000000000002,,,55.504,700.069,3.4219999999999997,19.011,213.68900000000002,29.053,,152.733,9.613,30.005,,3000.0,27.156,,,nepal,2011
623,3740.0,140.0,4.822,0.909,,,59.202,686.1489999999999,4.781000000000001,18.852,227.86700000000002,34.865,,165.425,8.31,30.044,,3600.0,27.474,,,nepal,2012
632,53122.0,4605.0,11.545,4.353,0.308,4.431,37.222,80971.4,5.252999999999999,37.708,100.0,33.988,4.148,99.99700000000001,3.763,22.443,-0.769,48517.0,0.466,,4.1,luxembourg,2005
633,55512.0,4675.0,10.368,4.415,0.319,12.94,40.258,90049.02900000001,4.933,42.583999999999996,106.773,30.655,12.81,102.96,2.963,20.287,0.716,50837.0,0.473,,4.3,luxembourg,2006
634,56647.0,5315.0,10.091000000000001,5.186,0.33299999999999996,9.043,44.052,106915.852,6.5889999999999995,51.394,110.756,31.054000000000002,9.307,105.693,2.655,20.963,4.817,51332.0,0.48100000000000004,,4.2,luxembourg,2007
635,58405.0,6046.0,5.357,2.946,0.35,4.396,44.586000000000006,112429.123,-0.735,55.0,111.20299999999999,26.878,6.147,110.01700000000001,4.09,21.521,2.7460000000000004,52359.0,0.489,,4.2,luxembourg,2008
636,51462.0,4197.0,7.263,3.5989999999999998,0.353,-12.927999999999999,42.428999999999995,99456.134,-5.556,49.549,112.086,24.087,-15.36,110.03299999999999,0.013999999999999999,16.824,-3.4789999999999996,47265.0,0.498,,5.5,luxembourg,2009
637,53993.0,4267.0,7.699,4.015,0.359,7.25,44.278999999999996,102759.638,3.1010000000000004,52.151,120.105,27.531999999999996,11.398,113.11,2.7969999999999997,19.82,-0.9390000000000001,49726.0,0.508,,5.8,luxembourg,2010
638,55015.0,5134.0,6.645,3.858,0.37,5.444,46.053999999999995,111788.65199999999,1.905,58.063,125.13799999999999,27.778000000000002,7.38,117.323,3.7239999999999998,21.123,-0.304,49881.0,0.519,,5.7,luxembourg,2011
639,55049.0,4651.0,5.821000000000001,3.2119999999999997,0.379,-1.92,46.799,103806.37400000001,-0.17600000000000002,55.173,128.925,27.249000000000002,-1.041,120.71,2.887,21.301,-1.8630000000000002,50398.0,0.532,,6.1160000000000005,luxembourg,2012
672,174757.0,46156.0,17.755,25.447,,3.77,356.48800000000006,5412.621,10.318,143.326,653.618,40.492,35.16,66.029,15.955,23.004,,128601.0,26.48,,12.242,venezuela,2005
673,209203.0,25095.0,14.89,26.462,,-3.017,403.717,6622.659000000001,9.872,177.722,770.6439999999999,41.343999999999994,34.751999999999995,75.044,13.654000000000002,26.921999999999997,,184108.0,26.835,,9.958,venezuela,2006
674,318572.0,50640.0,7.222,15.981,,-7.5520000000000005,450.74,8110.111,8.754,221.274,889.696,37.277,33.006,89.08,18.703,30.34,,267932.0,27.284000000000002,,8.492,venezuela,2007
675,200341.0,64459.0,11.026,32.146,,-0.983,483.837,10513.048,5.278,291.559,1157.7830000000001,37.012,1.3619999999999999,116.133,30.37,26.826,,135882.0,27.733,,7.354,venezuela,2008
676,136517.0,69470.0,0.961,2.258,,-13.682,471.9,8340.528,-3.202,235.05700000000002,1248.4569999999999,26.482,-19.557000000000002,147.583,27.081,25.796999999999997,,67047.0,28.182,,7.879,venezuela,2009
677,125202.0,56992.0,3.24,8.812000000000001,,-12.877,470.55400000000003,9498.72,-1.489,271.961,1822.039,24.953000000000003,-2.891,189.183,28.186999999999998,21.971999999999998,,68210.0,28.631,,8.508,venezuela,2010
678,120689.0,55350.0,8.193999999999999,24.386999999999997,,4.665,500.32599999999996,10237.837,4.176,297.637,2334.929,30.778000000000002,15.392999999999999,238.542,26.09,23.072,,65339.0,29.072,,8.204,venezuela,2011
679,130553.0,69777.0,3.6919999999999997,11.015999999999998,,1.594,537.9630000000001,10108.76,5.626,298.38,2663.2059999999997,29.486,24.396,288.8,21.069000000000003,26.596999999999998,,60776.0,29.517,,7.8229999999999995,venezuela,2012
688,16000.0,1000.0,47.288999999999994,4.507,,-1.26,24.379,26586.993,0.38799999999999996,9.531,138.386,,2.847,95.67299999999999,1.087,11.367,,15000.0,0.359,,4.1,brunei,2005
689,16000.0,1000.0,50.147,5.752000000000001,,3.861,26.234,31469.205,4.397,11.470999999999998,152.291,,4.293,95.82,0.154,10.437999999999999,,15000.0,0.365,,4.0,brunei,2006
690,11000.0,1000.0,47.818000000000005,5.857,,-9.802,26.973000000000003,33101.84,0.154,12.248,153.998,,13.0,96.74600000000001,0.966,12.984000000000002,,10000.0,0.37,,3.4,brunei,2007
691,16000.0,1000.0,48.94,7.056,,-6.2170000000000005,26.969,38444.865,-1.9380000000000002,14.417,173.541,,10.967,98.76299999999999,2.085,13.669,,15000.0,0.375,,3.7,brunei,2008
692,10500.0,500.0,40.253,4.32,,-5.273,26.694000000000003,28237.475,-1.765,10.732999999999999,135.20600000000002,,-0.804,99.79299999999999,1.043,17.555999999999997,,10000.0,0.38,,3.5,brunei,2009
693,10500.0,500.0,45.453,5.622999999999999,,11.469000000000001,27.721999999999998,31981.872000000003,2.5980000000000003,12.370999999999999,142.384,,-0.267,100.008,0.21600000000000003,15.878,,10000.0,0.387,,2.7,brunei,2010
694,17000.0,2000.0,36.391,6.075,,-3.514,29.265,42435.957,3.43,16.692999999999998,171.36,,11.439,100.15,0.142,13.1,,15000.0,0.39299999999999996,,2.7,brunei,2011
695,20000.0,5000.0,33.468,5.6739999999999995,,-3.552,30.073,42402.379,0.948,16.952,171.27700000000002,,12.717,100.258,0.10800000000000001,13.597999999999999,,15000.0,0.4,,2.7,brunei,2012
704,857500.0,127500.0,7.585,15.392999999999999,,2.418,904.544,2924.633,3.284,202.94,109.588,41.527,2.988,39.817,10.345999999999998,33.942,,730000.0,69.39,,12.1,iran,2005
705,971000.0,121000.0,8.517000000000001,20.584,,0.247,985.326,3428.5159999999996,5.683,241.697,125.906,42.964,6.28,44.55,11.888,34.448,,850000.0,70.49600000000001,,12.091,iran,2006
706,1037900.0,137900.0,10.606,32.597,,-0.536,1075.934,4312.054,6.365,307.355,151.889,46.408,8.349,52.766999999999996,18.444000000000003,35.803000000000004,,900000.0,71.278,,10.548,iran,2007
707,1190000.0,190000.0,6.513999999999999,22.837,,-1.8319999999999999,1113.691,4857.141,1.518,350.588,175.967,44.371,10.955,66.125,25.316,37.857,,1000000.0,72.18,,10.449000000000002,iran,2008
708,1320000.0,220000.0,2.627,9.472999999999999,,5.672999999999999,1147.73,4926.501,2.28,360.625,183.37,42.455,6.263999999999999,73.258,10.788,39.829,,1100000.0,73.20100000000001,,11.912,iran,2009
709,1530000.0,230000.0,6.521,27.33,,11.319,1238.771,5637.934,6.629,419.11800000000005,208.297,47.744,-0.23399999999999999,82.31700000000001,12.365,41.223,,1300000.0,74.339,,13.479000000000001,iran,2010
710,1630000.0,230000.0,10.974,59.382,,-1.8019999999999998,1314.236,7200.361,3.946,541.107,283.073,52.306000000000004,-8.812999999999999,100.008,21.491999999999997,41.332,,1400000.0,75.15,,12.3,iran,2011
711,1000000.0,140000.0,6.601,26.273000000000003,,-26.064,1250.008,5237.231,-6.565,398.03,336.231,48.534,-15.107999999999999,130.511,30.5,41.933,,860000.0,76.0,,12.2,iran,2012
712,3351.0,851.0,-8.894,-0.685,,9.245,7.4479999999999995,23714.438,3.395,7.706,99.179,16.386,11.479000000000001,88.958,2.1109999999999998,25.279,,2500.0,0.325,,10.17,the bahamas,2005
713,2801.0,801.0,-17.715999999999998,-1.411,,0.759,7.87,24215.2,2.517,7.966,100.0,12.616,15.252,90.81200000000001,2.084,30.333000000000002,,2000.0,0.32899999999999996,,7.627999999999999,the bahamas,2006
714,2903.0,903.0,-11.470999999999998,-0.9540000000000001,,17.823,8.196,24987.835,1.446,8.318999999999999,102.948,16.704,-1.071,93.104,2.524,28.175,,2000.0,0.33299999999999996,,7.853,the bahamas,2007
715,2900.0,900.0,-10.571,-0.872,,-4.084,8.163,24481.886000000002,-2.324,8.247,104.48,16.121,-7.737,97.443,4.66,26.691,,2000.0,0.337,,8.703,the bahamas,2008
716,4400.0,900.0,-10.339,-0.809,,-20.262999999999998,7.881,22952.495,-4.175,7.82,103.397,15.232999999999999,-11.53,99.329,1.936,25.572,,3500.0,0.341,,14.245999999999999,the bahamas,2009
717,3200.0,1200.0,-10.073,-0.797,,2.928,8.1,22957.793999999998,1.5390000000000001,7.91,102.991,15.140999999999998,-5.153,100.662,1.3419999999999999,25.214000000000002,,2000.0,0.345,,15.082,the bahamas,2010
718,3000.0,1000.0,-15.169,-1.203,,-0.8059999999999999,8.356,22767.138,1.064,7.931,102.189,12.277000000000001,3.273,103.887,3.2039999999999997,27.445999999999998,,2000.0,0.348,,15.889000000000001,the bahamas,2011
719,3500.0,1000.0,-18.247,-1.5,,9.07,8.593,23331.359,1.033,8.219,104.80799999999999,10.148,15.299000000000001,105.935,1.9709999999999999,28.396,,2500.0,0.35200000000000004,,14.69,the bahamas,2012
728,157000.0,20000.0,12.427,22.445,,12.499,377.99800000000005,43988.667,4.855,180.61700000000002,79.368,31.67,15.572000000000001,173.90900000000002,6.195,19.242,,137000.0,4.106,,,united arab emirates,2005
729,175000.0,25000.0,16.303,36.211,,12.981,427.94,44313.585999999996,9.837,222.11700000000002,88.86200000000001,34.698,11.431,190.05700000000002,9.285,18.395,,150000.0,5.012,,,united arab emirates,2006
730,165000.0,30000.0,6.931,17.875,,13.675999999999998,453.31800000000004,41472.293,3.1839999999999997,257.916,100.0,31.288,37.513000000000005,211.206,11.128,24.358,,135000.0,6.218999999999999,,,united arab emirates,2007
731,233592.0,42048.0,7.062,22.278000000000002,,13.984000000000002,476.963,39074.837999999996,3.1919999999999997,315.475,118.53299999999999,30.750999999999998,22.494,237.081,12.251,23.689,,191544.0,8.074,,,united arab emirates,2008
732,205088.0,114850.0,3.096,7.849,,-3.463,455.38800000000003,30920.447,-5.242999999999999,253.547,100.536,32.826,-9.429,240.78,1.56,29.730999999999998,,90238.0,8.2,,,united arab emirates,2009
733,168323.0,31344.0,2.532,7.2410000000000005,,-1.682,468.491,34611.957,1.635,286.04900000000004,111.59899999999999,28.201,2.541,242.894,0.878,25.669,,136979.0,8.264,,,united arab emirates,2010
734,243982.0,50714.0,14.664000000000001,50.949,,20.049,501.52099999999996,40817.403,4.885,347.454,129.24200000000002,37.367,11.102,245.019,0.875,22.703000000000003,,193268.0,8.512,,,united arab emirates,2011
735,268900.0,57400.0,18.522000000000002,68.961,,15.349,534.408,42463.92,4.678,372.314,132.3,37.582,11.452,246.648,0.665,19.06,,211500.0,8.767999999999999,,,united arab emirates,2012
736,248304.0,120000.0,27.449,90.089,,5.0169999999999995,844.405,14068.203000000001,7.256,328.205,153.09799999999998,47.623999999999995,26.307,93.4,0.5379999999999999,20.175,,128304.0,23.33,,6.051,saudi arabia,2005
737,357051.0,80000.0,26.337,99.131,,-1.584,918.887,15603.985,5.577000000000001,376.398,166.304,48.552,17.675,95.2,1.9269999999999998,22.215,,277051.0,24.122,,6.254,saudi arabia,2006
738,374480.0,80000.0,22.471999999999998,93.414,,-0.096,999.8660000000001,16666.601000000002,5.992000000000001,415.68699999999995,173.27900000000002,48.945,18.979,100.0,5.042,26.473000000000003,,294480.0,24.941,,5.645,saudi arabia,2007
